report_date,city,state,season,product_name,campaign_name,adset_name,orders_7d,attributed_revenue,effective_city_spend,roas,opportunity_score,recommended_action,budget_modifier,broad_discovery_flag,reason
2026-06-23,Hoshangabad,Madhya Pradesh,Monsoon,StormGuard Jacket,TH-383-SUSPENDER,Broad Advantage+,1,2117.8,1393.36,1.5199001,50.6,HOLD,1.0,1,"Opportunity score 51, ROAS 1.52x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,South Delhi,Delhi,All Seasons,MindfulMunch Bowl,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.62,648.15,1.3062,50.5,HOLD,1.0,1,"Opportunity score 50, ROAS 1.31x — no decisive signal. Maintain current budget."
2026-06-23,moradabad,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Tiruvarur,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Raigarh MH,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Gautam Buddha Nagar,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Devanahalli,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Bathinda,Punjab,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,50.49,HOLD,1.0,1,"Opportunity score 50, ROAS 1.30x — no decisive signal. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,2541.53,653.02,3.892,50.46,HOLD,1.0,1,"Opportunity score 50, ROAS 3.89x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,UDUPI,Karnataka,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,1430.38,1.4806,50.4,HOLD,1.0,1,"Opportunity score 50, ROAS 1.48x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ghaziabad,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1188.67,1.4245,50.34,HOLD,1.0,0,"Opportunity score 50, ROAS 1.42x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,Paw Cleanser 500ml,TH-198-UFOBALL-01JUNE,Urban Pet Parent,3,2033.22,1022.75,1.9879999,50.26,HOLD,1.0,0,"Opportunity score 50, ROAS 1.99x — no decisive signal. Maintain current budget."
2026-06-23,moradabad,Uttar Pradesh,,LumenPool Bed – Cooling Water Bed for Dogs & Cats with Floating Toys | Foldable | Stress-Relieving,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,2117.8,649.34,3.2615,50.24,HOLD,1.0,1,"Opportunity score 50, ROAS 3.26x — no decisive signal. Maintain current budget."
2026-06-23,Thane,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,49.96,HOLD,1.0,0,"Opportunity score 50, ROAS 3.72x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,49.96,HOLD,1.0,0,"Opportunity score 50, ROAS 3.72x — no decisive signal. Maintain current budget."
2026-06-23,Kodakandla,Tamil Nadu,All Seasons,Stormborn Harness,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,2117.8,1076.29,1.9677,49.84,HOLD,1.0,1,"Opportunity score 50, ROAS 1.97x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Udaipur,Rajasthan,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,431.7,1.9611,49.81,HOLD,1.0,1,"Opportunity score 50, ROAS 1.96x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Nee delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.62,431.7,1.9611,49.81,HOLD,1.0,1,"Opportunity score 50, ROAS 1.96x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Secunderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,49.78,HOLD,1.0,1,"Opportunity score 50, ROAS 1.19x — no decisive signal. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,49.78,HOLD,1.0,1,"Opportunity score 50, ROAS 1.19x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,3,1694.24,1576.85,1.0744,49.78,HOLD,1.0,1,"Opportunity score 50, ROAS 1.07x — no decisive signal. Maintain current budget."
2026-06-23,East Godavari,Andhra Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,713.95,1.1858,49.78,HOLD,1.0,1,"Opportunity score 50, ROAS 1.19x — no decisive signal. Maintain current budget."
2026-06-23,Raipur,Chhattisgarh,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1559.38,1.1679,49.67,HOLD,1.0,1,"Opportunity score 50, ROAS 1.17x — no decisive signal. Maintain current budget."
2026-06-23,Kanchipuram,Tamil Nadu,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1559.38,1.1679,49.67,HOLD,1.0,1,"Opportunity score 50, ROAS 1.17x — no decisive signal. Maintain current budget."
2026-06-23,East Khasi Hills,Meghalaya,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,916.51,793.34,1.1553,49.6,HOLD,1.0,1,"Opportunity score 50, ROAS 1.16x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,431.7,1.9611,49.43,HOLD,1.0,0,"Opportunity score 49, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,Hyderabad,Telangana,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1160.23,1.4593999,49.4,HOLD,1.0,1,"Opportunity score 49, ROAS 1.46x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,1016.81,1.0827,49.16,HOLD,1.0,1,"Opportunity score 49, ROAS 1.08x — no decisive signal. Maintain current budget."
2026-06-23,Raigarh(Mh),Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,1016.81,1.0827,49.16,HOLD,1.0,1,"Opportunity score 49, ROAS 1.08x — no decisive signal. Maintain current budget."
2026-06-23,Pune,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-23APR,ICP Pet Parents,3,846.61,0.0,0.0,49.07,HOLD,1.0,1,"Opportunity score 49, ROAS 0.00x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,gurgaon,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,793.34,1.0671,49.07,HOLD,1.0,1,"Opportunity score 49, ROAS 1.07x — no decisive signal. Maintain current budget."
2026-06-23,WEST,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.62,793.34,1.0672,49.07,HOLD,1.0,1,"Opportunity score 49, ROAS 1.07x — no decisive signal. Maintain current budget."
2026-06-23,Dhanbad,Jharkhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,793.34,1.0671,49.07,HOLD,1.0,1,"Opportunity score 49, ROAS 1.07x — no decisive signal. Maintain current budget."
2026-06-23,pune,Maharashtra,Monsoon,DrizzleCape,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,1948.31,1076.29,1.8102,49.05,HOLD,1.0,0,"Opportunity score 49, ROAS 1.81x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2033.22,1366.15,1.4883,48.94,HOLD,1.0,1,"Opportunity score 49, ROAS 1.49x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Pune,Maharashtra,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,1,1100.85,1062.19,1.0364,48.89,HOLD,1.0,1,"Opportunity score 49, ROAS 1.04x — no decisive signal. Maintain current budget."
2026-06-23,North Goa,Goa,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,1,1100.85,1062.19,1.0364,48.89,HOLD,1.0,1,"Opportunity score 49, ROAS 1.04x — no decisive signal. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,1821.19,1810.75,1.0058,48.7,HOLD,1.0,1,"Opportunity score 49, ROAS 1.01x — no decisive signal. Maintain current budget."
2026-06-23,Sambalpur,Odisha,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,48.69,HOLD,1.0,1,"Opportunity score 49, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,SOUTH,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.62,239.29,3.5381,48.69,HOLD,1.0,1,"Opportunity score 49, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pipaliya Berkhedi,Madhya Pradesh,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,48.58,HOLD,1.0,1,"Opportunity score 49, ROAS 3.72x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,1,1270.34,341.83,3.7163,48.58,HOLD,1.0,1,"Opportunity score 49, ROAS 3.72x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,"ChillSip Bowl – Cooling Pet Water Bowl for Fresh, Hydrated Days",TH-373-STILLSPRING-17JUNE-CS,Cat Lover,2,1270.34,1484.0,0.856,48.53,HOLD,1.0,0,"Opportunity score 49, ROAS 0.86x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Srinagar,Jammu and Kashmir,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,48.49,HOLD,1.0,1,"Opportunity score 48, ROAS 1.70x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Rupnagar,Punjab,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,48.49,HOLD,1.0,1,"Opportunity score 48, ROAS 1.70x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,North West Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.84,648.15,1.6984,48.49,HOLD,1.0,1,"Opportunity score 48, ROAS 1.70x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Dehradun,Uttarakhand,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,48.49,HOLD,1.0,1,"Opportunity score 48, ROAS 1.70x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,Summer,SnugSole Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,1863.56,444.91,4.1886,48.44,HOLD,1.0,0,"Opportunity score 48, ROAS 4.19x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,PUNE,Maharashtra,,StillSpring Fountain | Pet Water Fountain for Cats & Small Dogs | Quiet Flow Hydration System,TH-373-STILLSPRING-17JUNE-CS,Cat Lover,1,2541.53,1219.45,2.0842,48.42,HOLD,1.0,0,"Opportunity score 48, ROAS 2.08x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,JAMNAGAR,Gujarat,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,1694.24,1576.85,1.0744,48.37,HOLD,1.0,1,"Opportunity score 48, ROAS 1.07x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,,FusionGrip Harness – 2-in-1 Dog Harness with Retractable Leash,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,2264.16,653.02,3.4672,48.34,HOLD,1.0,1,"Opportunity score 48, ROAS 3.47x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai Suburban,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1100.85,1180.88,0.9322,48.26,HOLD,1.0,1,"Opportunity score 48, ROAS 0.93x — no decisive signal. Maintain current budget."
2026-06-23,Jammu,Jammu and Kashmir,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,1100.85,1180.88,0.9322,48.26,HOLD,1.0,1,"Opportunity score 48, ROAS 0.93x — no decisive signal. Maintain current budget."
2026-06-23,Kanchipuram,Tamil Nadu,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2711.02,2593.29,1.0454,48.23,HOLD,1.0,1,"Opportunity score 48, ROAS 1.05x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,9,6772.88,4223.86,1.6035,48.07,HOLD,1.0,0,"Opportunity score 48, ROAS 1.60x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Dadra  Nagar Haveli,Dadra and Nagar Haveli,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2201.1,1366.15,1.6112,48.06,HOLD,1.0,1,"Opportunity score 48, ROAS 1.61x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pune,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,846.61,494.6,1.7117,48.02,HOLD,1.0,1,"Opportunity score 48, ROAS 1.71x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,,LumenPool Bed – Cooling Water Bed for Dogs & Cats with Floating Toys | Foldable | Stress-Relieving,TH-348-FUSIONHARNESS-17JUNE-ADV+,Broad Advantage+,1,1886.69,653.02,2.8892,48.0,HOLD,1.0,1,"Opportunity score 48, ROAS 2.89x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,1694.07,854.59,1.9823,47.91,HOLD,1.0,0,"Opportunity score 48, ROAS 1.98x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,,ZipTrek Boots | Secure Fit | Waterproof Paw Protection,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,1863.56,941.22,1.9799,47.9,HOLD,1.0,0,"Opportunity score 48, ROAS 1.98x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,PUNE,Maharashtra,,ZeviKix – Breathable Dog Shoes with Anti-Slip Sole & Adjustable Velcro Strap | Lightweight Paw Protection for Small Dogs & Daily Walks,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2541.53,1286.04,1.9762,47.88,HOLD,1.0,0,"Opportunity score 48, ROAS 1.98x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,CHENNAI,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,648.15,1.6984,47.86,HOLD,1.0,0,"Opportunity score 48, ROAS 1.70x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,Winter,BlueJay Sneaks,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,749.91,2.8241,47.61,HOLD,1.0,1,"Opportunity score 48, ROAS 2.82x — no decisive signal. Maintain current budget."
2026-06-23,West Godavari,Andhra Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,47.46,HOLD,1.0,1,"Opportunity score 47, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,North Goa,Goa,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,47.46,HOLD,1.0,1,"Opportunity score 47, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai  North,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,1059.08,0.7994,47.46,HOLD,1.0,1,"Opportunity score 47, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Hyderabadad,Telangana,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2033.22,1366.15,1.4883,47.44,HOLD,1.0,1,"Opportunity score 47, ROAS 1.49x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Noida,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,1014.74,1.6686001,47.35,HOLD,1.0,0,"Opportunity score 47, ROAS 1.67x — no decisive signal. Maintain current budget."
2026-06-23,moradabad,Uttar Pradesh,,LumenPool Bed – Cooling Water Bed for Dogs & Cats with Floating Toys | Foldable | Stress-Relieving,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,2117.8,649.34,3.2615,47.31,HOLD,1.0,1,"Opportunity score 47, ROAS 3.26x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kolkata,West Bengal,,"SnapClean Poop Scooper | No-Touch, Hygienic & Effortless Cleanup for Dogs",TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,486.01,308.41,1.5759001,47.13,HOLD,1.0,1,"Opportunity score 47, ROAS 1.58x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Nagpur,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,1040.28,1.6277,47.1,HOLD,1.0,0,"Opportunity score 47, ROAS 1.63x — no decisive signal. Maintain current budget."
2026-06-23,Thrissur,Kerala,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,47.02,HOLD,1.0,1,"Opportunity score 47, ROAS 0.73x — no decisive signal. Maintain current budget."
2026-06-23,Pondicherry,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,47.02,HOLD,1.0,1,"Opportunity score 47, ROAS 0.73x — no decisive signal. Maintain current budget."
2026-06-23,MUMBAI SUBURBAN,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.61,1165.55,0.7264,47.02,HOLD,1.0,1,"Opportunity score 47, ROAS 0.73x — no decisive signal. Maintain current budget."
2026-06-23,ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,1100.85,1016.81,1.0827,46.91,HOLD,1.0,1,"Opportunity score 47, ROAS 1.08x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,KOLKATA,West Bengal,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,46.89,HOLD,1.0,0,"Opportunity score 47, ROAS 3.54x — no decisive signal. Maintain current budget."
2026-06-23,CHENNAI,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,846.61,239.29,3.538,46.89,HOLD,1.0,0,"Opportunity score 47, ROAS 3.54x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2117.8,1576.85,1.3431001,46.86,HOLD,1.0,1,"Opportunity score 47, ROAS 1.34x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Thane,Maharashtra,,ChewBuzz Toy | Interactive Sound Chew Toy for Dogs | Textured Rubber Boredom Buster,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,487.08,1.7381,46.69,HOLD,1.0,0,"Opportunity score 47, ROAS 1.74x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,DEHRADUN,Uttarakhand,All Seasons,ZenLick Dog Food Mat,TH-198-UFOBALL-01JUNE,Urban Pet Parent,1,677.12,1022.75,0.6621,46.64,HOLD,1.0,1,"Opportunity score 47, ROAS 0.66x — no decisive signal. Maintain current budget."
2026-06-23,Indore,Madhya Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,580.11,1.4593999,46.55,HOLD,1.0,1,"Opportunity score 47, ROAS 1.46x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Howrah,West Bengal,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,846.61,580.11,1.4593999,46.55,HOLD,1.0,1,"Opportunity score 47, ROAS 1.46x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Rangareddy,Telangana,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.53,3937.24,0.6455,46.54,HOLD,1.0,1,"Opportunity score 47, ROAS 0.65x — no decisive signal. Maintain current budget."
2026-06-23,South Delhi,Delhi,All Seasons,MindfulMunch Bowl,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,1,846.62,648.15,1.3062,46.53,HOLD,1.0,1,"Opportunity score 47, ROAS 1.31x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,FloorGuard Mat | Mess-Free Meals | Secure & Easy to Clean,TH-373-STILLSPRING-17JUNE-CS,Cat Lover,2,677.12,1484.0,0.4563,46.53,HOLD,1.0,0,"Opportunity score 47, ROAS 0.46x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,moradabad,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Tiruvarur,Tamil Nadu,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Raigarh MH,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gautam Buddha Nagar,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Devanahalli,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bathinda,Punjab,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,1,846.61,649.34,1.3038,46.52,HOLD,1.0,1,"Opportunity score 47, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Varanasi,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,1,846.61,1388.59,0.6097,46.32,HOLD,1.0,1,"Opportunity score 46, ROAS 0.61x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Subueban,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,5,4233.05,2386.72,1.7736,46.31,HOLD,1.0,1,"Opportunity score 46, ROAS 1.77x — no decisive signal. Maintain current budget."
